AAPL,MSI,SBUX
53.33000183105469,121.30999755859375,53.040000915527344
54.39500045776367,122.98999786376953,53.560001373291016
53.8650016784668,124.98999786376953,53.91999816894531
53.7599983215332,124.48999786376953,54.0
53.76250076293945,124.41000366210938,52.81999969482422
53.872501373291016,125.08999633789062,52.65999984741211
54.040000915527344,126.6500015258789,52.75
54.48500061035156,127.25,52.970001220703125
54.92499923706055,127.83000183105469,53.04999923706055
55.744998931884766,128.72000122070312,53.25
56.25749969482422,127.54000091552734,53.099998474121094
56.907501220703125,128.36000061035156,53.45000076293945
57.09000015258789,128.1699981689453,53.529998779296875
56.717498779296875,127.41999816894531,53.790000915527344
55.775001525878906,127.61000061035156,54.209999084472656
55.32500076293945,126.79000091552734,54.86000061035156
54.58250045776367,127.12999725341797,54.970001220703125
55.962501525878906,127.44000244140625,55.119998931884766
55.26750183105469,125.98999786376953,54.970001220703125
56.602500915527344,126.13999938964844,54.88999938964844
55.959999084472656,126.76000213623047,54.75
54.470001220703125,126.48999786376953,54.56999969482422
54.560001373291016,126.61000061035156,55.06999969482422
54.592498779296875,124.52999877929688,55.43000030517578
55.00749969482422,126.08999633789062,56.43000030517578
54.415000915527344,128.41000366210938,57.45000076293945
55.1974983215332,128.9600067138672,56.689998626708984
55.54750061035156,129.9199981689453,56.900001525878906
55.10499954223633,128.74000549316406,57.27000045776367
56.23749923706055,128.52999877929688,57.34000015258789
56.435001373291016,130.13999938964844,56.84000015258789
56.814998626708984,128.19000244140625,55.58000183105469
57.31999969482422,126.87000274658203,55.59000015258789
58.01750183105469,126.79000091552734,55.470001220703125
56.997501373291016,125.94000244140625,55.88999938964844
56.0724983215332,125.58999633789062,55.7599983215332
55.942501068115234,123.5,56.540000915527344
56.717498779296875,124.44999694824219,57.709999084472656
54.09000015258789,120.68000030517578,56.0099983215332
53.61249923706055,117.94000244140625,54.86000061035156
55.52750015258789,120.23999786376953,56.45000076293945
54.34000015258789,120.01000213623047,56.75
55.537498474121094,123.76000213623047,57.810001373291016
55.29750061035156,123.55999755859375,59.099998474121094
54.005001068115234,123.8499984741211,58.63999938964844
54.82749938964844,123.36000061035156,58.65999984741211
55.162498474121094,123.0199966430664,58.900001525878906
55.682498931884766,122.29000091552734,58.810001373291016
53.772499084472656,119.58000183105469,58.060001373291016
54.95000076293945,121.62000274658203,58.959999084472656
54.07500076293945,119.68000030517578,58.06999969482422
53.060001373291016,117.05999755859375,58.369998931884766
53.32500076293945,119.23999786376953,58.59000015258789
54.71500015258789,122.55999755859375,58.27000045776367
55.55500030517578,123.77999877929688,58.630001068115234
51.869998931884766,128.83999633789062,64.31999969482422
50.397499084472656,124.02999877929688,64.4800033569336
50.942501068115234,125.88999938964844,66.01000213623047
52.48749923706055,128.6699981689453,68.16000366210938
52.122501373291016,129.58999633789062,68.72000122070312
51.11750030517578,129.64999389648438,68.5999984741211
48.54249954223633,126.98999786376953,67.91000366210938
48.057498931884766,126.9000015258789,67.41000366210938
46.70000076293945,128.72999572753906,67.04000091552734
47.852500915527344,129.38999938964844,67.62000274658203
48.38249969482422,130.02000427246094,68.16000366210938
46.46500015258789,126.29000091552734,67.91000366210938
44.244998931884766,123.56999969482422,67.18000030517578
44.19499969482422,124.11000061035156,66.7699966430664
43.0724983215332,124.3499984741211,65.69999694824219
43.654998779296875,127.37000274658203,65.69000244140625
43.560001373291016,129.3000030517578,66.08000183105469
45.23500061035156,132.07000732421875,66.81999969482422
44.88750076293945,132.5800018310547,66.87999725341797
44.64500045776367,131.25,66.72000122070312
46.20500183105469,133.7899932861328,67.5
44.17250061035156,130.0800018310547,66.6500015258789
43.68000030517578,129.75999450683594,66.55000305175781
42.122501373291016,127.52999877929688,65.47000122070312
42.400001525878906,129.60000610351562,65.48999786376953
42.157501220703125,129.4600067138672,65.91999816894531
42.275001525878906,130.25,66.12999725341797
42.73749923706055,129.0500030517578,66.91000366210938
41.369998931884766,126.6500015258789,65.33999633789062
40.98500061035156,123.23999786376953,64.47000122070312
41.51750183105469,121.88999938964844,64.91999816894531
40.22249984741211,119.05000305175781,64.05999755859375
39.20750045776367,115.5,62.150001525878906
37.682498931884766,111.7300033569336,61.38999938964844
36.70750045776367,108.97000122070312,60.560001373291016
39.29249954223633,112.16999816894531,63.08000183105469
39.037498474121094,112.41000366210938,63.20000076293945
39.057498931884766,112.25,63.38999938964844
39.435001373291016,115.04000091552734,64.4000015258789
39.47999954223633,114.77999877929688,64.31999969482422
35.54750061035156,110.76000213623047,61.529998779296875
37.064998626708984,115.55999755859375,63.56999969482422
36.98249816894531,116.0999984741211,63.56999969482422
37.6875,119.51000213623047,63.619998931884766
38.32749938964844,116.16000366210938,63.880001068115234
38.45000076293945,117.55999755859375,64.19000244140625
38.0724983215332,116.0,63.72999954223633
37.5,115.12000274658203,63.369998931884766
38.26750183105469,115.7699966430664,64.08000183105469
38.73500061035156,114.55000305175781,63.77000045776367
38.96500015258789,113.75,64.27999877929688
39.20500183105469,115.5999984741211,64.69999694824219
38.32500076293945,114.47000122070312,65.38999938964844
38.47999954223633,114.45999908447266,66.43000030517578
38.17499923706055,114.79000091552734,64.73999786376953
39.439998626708984,116.18000030517578,67.08999633789062
39.07500076293945,115.2300033569336,66.9000015258789
38.66999816894531,115.72000122070312,67.04000091552734
41.3125,116.80999755859375,68.1500015258789
41.61000061035156,116.91000366210938,68.13999938964844
41.630001068115234,118.37000274658203,68.11000061035156
42.8125,120.05000305175781,67.58000183105469
43.54499816894531,119.37999725341797,69.33999633789062
43.560001373291016,120.43000030517578,68.8499984741211
42.73500061035156,118.62000274658203,69.13999938964844
42.602500915527344,135.3699951171875,69.75
42.35749816894531,134.17999267578125,69.98999786376953
42.72249984741211,137.22000122070312,69.75
42.54499816894531,137.63999938964844,70.51000213623047
42.70000076293945,137.19000244140625,70.83999633789062
42.60499954223633,138.6300048828125,70.70999908447266
42.73249816894531,138.91000366210938,70.19999694824219
43.00749969482422,139.2100067138672,70.38999938964844
42.76499938964844,138.38999938964844,70.69999694824219
43.24250030517578,139.97999572753906,71.30000305175781
43.557498931884766,141.2100067138672,71.05000305175781
43.58250045776367,141.63999938964844,71.13999938964844
43.717498779296875,142.99000549316406,70.1500015258789
43.287498474121094,143.1199951171875,70.26000213623047
43.74250030517578,143.61000061035156,70.8499984741211
43.962501525878906,142.0,70.94999694824219
43.88249969482422,141.60000610351562,71.58000183105469
43.630001068115234,140.27999877929688,71.2699966430664
43.125,139.49000549316406,70.61000061035156
43.227500915527344,138.85000610351562,69.36000061035156
44.724998474121094,141.4499969482422,69.68000030517578
45.227500915527344,140.1999969482422,70.05000305175781
45.4275016784668,141.00999450683594,70.0999984741211
45.932498931884766,140.08999633789062,70.73999786376953
46.529998779296875,140.63999938964844,70.66999816894531
47.005001068115234,140.5,70.83999633789062
46.63249969482422,140.4600067138672,71.37999725341797
47.040000915527344,138.6999969482422,71.62999725341797
48.772499084472656,140.63999938964844,72.26000213623047
47.76250076293945,138.63999938964844,71.95999908447266
47.185001373291016,138.63999938964844,72.30000305175781
46.6974983215332,140.39999389648438,72.95999908447266
47.11750030517578,139.3699951171875,72.73999786376953
47.18000030517578,139.19000244140625,73.95999908447266
47.48749923706055,140.4199981689453,74.33999633789062
47.810001373291016,141.32000732421875,73.95999908447266
48.505001068115234,141.6699981689453,74.2699966430664
48.837501525878906,142.2899932861328,74.33000183105469
48.92250061035156,140.67999267578125,74.3499984741211
49.25,140.66000366210938,75.02999877929688
50.025001525878906,140.6300048828125,75.19999694824219
49.875,140.77999877929688,75.12000274658203
50.154998779296875,142.6999969482422,75.4800033569336
49.73749923706055,143.0500030517578,75.87000274658203
49.717498779296875,143.22999572753906,76.6500015258789
49.807498931884766,143.57000732421875,76.16000366210938
49.8125,144.80999755859375,75.69999694824219
50.782501220703125,143.6199951171875,75.12000274658203
50.96500015258789,143.36000061035156,76.05999755859375
51.13249969482422,144.1199951171875,75.4000015258789
51.869998931884766,146.07000732421875,75.98999786376953
51.790000915527344,146.99000549316406,76.38999938964844
51.31999969482422,145.5399932861328,77.11000061035156
51.07500076293945,146.25999450683594,77.44999694824219
51.15250015258789,145.25999450683594,76.91000366210938
50.16749954223633,144.91000366210938,77.68000030517578
52.630001068115234,142.72999572753906,77.5199966430664
52.287498474121094,142.35000610351562,77.47000122070312
52.9375,143.6199951171875,78.05000305175781
52.119998931884766,142.27999877929688,78.05999755859375
50.71500015258789,141.75,77.95999908447266
50.724998474121094,143.0500030517578,78.05000305175781
50.18000030517578,145.22999572753906,77.9000015258789
49.29499816894531,148.42999267578125,78.41999816894531
46.43000030517578,143.22999572753906,76.68000030517578
47.165000915527344,144.6300048828125,77.05999755859375
47.72999954223633,145.17999267578125,77.76000213623047
47.52000045776367,148.38999938964844,78.9000015258789
47.25,146.9499969482422,78.91000366210938
45.772499084472656,146.89999389648438,76.66000366210938
46.650001525878906,148.72999572753906,77.52999877929688
45.69499969482422,152.6300048828125,77.25
44.915000915527344,150.47999572753906,76.41000366210938
44.74250030517578,150.6300048828125,76.1500015258789
44.557498931884766,150.41000366210938,75.69999694824219
44.345001220703125,149.27000427246094,75.27999877929688
44.57500076293945,151.2899932861328,76.16999816894531
43.76750183105469,149.9499969482422,76.05999755859375
43.32500076293945,152.08999633789062,76.22000122070312
44.90999984741211,156.94000244140625,78.5199966430664
45.6349983215332,160.6300048828125,79.95999908447266
46.30500030517578,160.97999572753906,81.4000015258789
47.537498474121094,163.5800018310547,82.4800033569336
48.14500045776367,161.50999450683594,81.93000030517578
48.70249938964844,160.55999755859375,82.37000274658203
48.54750061035156,161.30999755859375,82.93000030517578
48.537498474121094,159.9499969482422,83.3499984741211
48.185001373291016,160.35000610351562,84.23999786376953
48.47249984741211,163.83999633789062,83.0199966430664
49.61249923706055,165.08999633789062,82.91999816894531
49.467498779296875,166.5399932861328,83.80999755859375
49.8650016784668,166.86000061035156,84.69000244140625
49.69499969482422,165.08999633789062,83.81999969482422
49.64500045776367,165.61000061035156,83.6500015258789
48.89250183105469,164.19000244140625,84.25
49.95000076293945,164.8800048828125,83.37999725341797
49.935001373291016,164.60000610351562,83.55999755859375
49.47999954223633,166.72999572753906,83.83000183105469
50.38750076293945,166.88999938964844,84.55000305175781
50.682498931884766,168.30999755859375,85.51000213623047
51.102500915527344,170.3699951171875,87.79000091552734
51.057498931884766,170.64999389648438,87.79000091552734
50.005001068115234,169.05999755859375,87.44000244140625
50.310001373291016,170.35000610351562,87.2300033569336
50.807498931884766,170.72999572753906,88.37999725341797
50.4375,171.07000732421875,89.06999969482422
50.82500076293945,172.27999877929688,89.7699966430664
51.3025016784668,172.8000030517578,90.16000366210938
51.125,171.52999877929688,90.08000183105469
50.837501525878906,170.16000366210938,90.25
51.415000915527344,171.52000427246094,91.5
50.647499084472656,168.91000366210938,90.30000305175781
51.80500030517578,169.97999572753906,90.91999816894531
52.209999084472656,170.8000030517578,90.11000061035156
52.16749954223633,167.58999633789062,90.6500015258789
51.755001068115234,168.92999267578125,90.9800033569336
51.935001373291016,170.10000610351562,99.11000061035156
52.41999816894531,168.77000427246094,98.0199966430664
52.19499969482422,166.0,96.6500015258789
53.2599983215332,165.9600067138672,94.69000244140625
52.10749816894531,164.75999450683594,95.37999725341797
51.005001068115234,170.0800018310547,95.51000213623047
