BTC-USD,ETH-USD,XRP-USD
9697.5,708.1580200195312,0.934781014919281
8845.740234375,615.416015625,0.8006070256233215
9281.509765625,662.8090209960938,0.8524140119552612
8987.0498046875,647.031982421875,0.813884973526001
9348.48046875,683.677978515625,0.8638039827346802
9419.080078125,688.8809814453125,0.8727779984474182
9240.5498046875,669.9240112304688,0.8379380106925964
9119.009765625,673.6129760742188,0.8414070010185242
9235.919921875,687.1489868164062,0.8590940237045288
9743.8603515625,779.5430297851562,0.8844659924507141
9700.759765625,785.6240234375,0.895442008972168
9858.150390625,816.1199951171875,0.9051030278205872
9654.7998046875,792.3109741210938,0.8714240193367004
9373.009765625,753.7249755859375,0.8326410055160522
9234.8203125,752.8569946289062,0.8139700293540955
9325.1796875,752.2750244140625,0.8020430207252502
9043.9404296875,727.2769775390625,0.7582370042800903
8441.490234375,679.5859985351562,0.6849480271339417
8504.8896484375,686.0479736328125,0.6967350244522095
8723.9404296875,733.4959716796875,0.745747983455658
8716.7900390625,730.5490112304688,0.7408980131149292
8510.3798828125,708.8709716796875,0.6985880136489868
8368.830078125,707.0499877929688,0.7140809893608093
8094.31982421875,672.656982421875,0.6673099994659424
8250.9697265625,694.3670043945312,0.6802939772605896
8247.1796875,696.530029296875,0.6767129898071289
8513.25,715.3690185546875,0.7002440094947815
8418.990234375,699.2219848632812,0.6815869808197021
8041.77978515625,647.7410278320312,0.645566999912262
7557.81982421875,583.5850219726562,0.599593997001648
7587.33984375,601.7550048828125,0.6319969892501831
7480.14013671875,586.7340087890625,0.6110010147094727
7355.8798828125,587.280029296875,0.6127079725265503
7368.22021484375,572.6680297851562,0.6078810095787048
7135.990234375,516.0360107421875,0.5522990226745605
7472.58984375,565.3880004882812,0.6012409925460815
7406.52001953125,559.5900268554688,0.6058170199394226
7494.169921875,577.64501953125,0.6126220226287842
7541.4501953125,580.0430297851562,0.6233639717102051
7643.4501953125,591.8079833984375,0.6434509754180908
7720.25,618.3289794921875,0.6712049841880798
7514.47021484375,592.9849853515625,0.661424994468689
7633.759765625,609.302978515625,0.6770150065422058
7653.97998046875,607.1240234375,0.674796998500824
7678.240234375,605.18701171875,0.6781280040740967
7624.919921875,601.0770263671875,0.6743429899215698
7531.97998046875,597.56201171875,0.6597549915313721
6786.02001953125,526.47900390625,0.588126003742218
6906.919921875,533.2839965820312,0.604066014289856
6582.35986328125,496.8429870605469,0.5629330277442932
6349.89990234375,477.4939880371094,0.5346630215644836
6675.35009765625,519.7420043945312,0.5613059997558594
6456.580078125,491.0039978027344,0.5377069711685181
6550.16015625,499.6419982910156,0.5347840189933777
6499.27001953125,500.447998046875,0.5282160043716431
6734.81982421875,518.8909912109375,0.5374950170516968
6769.93994140625,537.9569702148438,0.5496209859848022
6776.5498046875,536.2680053710938,0.5392860174179077
6729.740234375,527.3670043945312,0.5347750186920166
6083.68994140625,465.8169860839844,0.4869470000267029
6162.47998046875,474.5199890136719,0.49128401279449463
6173.22998046875,457.6719970703125,0.47738000750541687
6249.18017578125,460.30999755859375,0.48175299167633057
6093.669921875,432.7720031738281,0.45600101351737976
6157.1298828125,442.364990234375,0.47036999464035034
5903.43994140625,422.364990234375,0.4484579861164093
6218.2998046875,436.0090026855469,0.4530799984931946
6404.0,455.17999267578125,0.46624499559402466
6385.81982421875,453.9179992675781,0.4613580107688904
6614.18017578125,475.34698486328125,0.4861220121383667
6529.58984375,464.19500732421875,0.4852229952812195
6597.5498046875,467.3179931640625,0.4900430142879486
6639.14013671875,474.4119873046875,0.4816249907016754
6673.5,474.0119934082031,0.47915101051330566
6856.93017578125,491.6600036621094,0.4924769997596741
6773.8798828125,489.1189880371094,0.4777489900588989
6741.75,476.6820068359375,0.4742699861526489
6329.9501953125,434.42401123046875,0.4450420141220093
6394.7099609375,446.51800537109375,0.45023301243782043
6228.81005859375,430.0740051269531,0.4353640079498291
6238.0498046875,434.0270080566406,0.438740998506546
6276.1201171875,436.08599853515625,0.4392710030078888
6359.64013671875,449.8500061035156,0.4458940029144287
6741.75,480.6579895019531,0.48340100049972534
7321.0400390625,501.00201416015625,0.5055869817733765
7370.77978515625,480.51300048828125,0.48638901114463806
7466.85986328125,469.6189880371094,0.47643300890922546
7354.1298828125,450.697998046875,0.44699400663375854
7419.2900390625,462.4360046386719,0.4554100036621094
7418.490234375,459.6570129394531,0.4493109881877899
7711.10986328125,450.8529968261719,0.4452759921550751
8424.26953125,479.37298583984375,0.4576230049133301
8181.39013671875,472.4930114746094,0.4598290026187897
7951.580078125,464.0369873046875,0.44991999864578247
8165.009765625,469.6659851074219,0.45363500714302063
8192.150390625,466.89801025390625,0.453667014837265
8218.4599609375,466.6650085449219,0.4533059895038605
8180.47998046875,457.08099365234375,0.44610700011253357
7780.43994140625,433.86700439453125,0.4352250099182129
7624.91015625,420.74700927734375,0.44585201144218445
7567.14990234375,412.6210021972656,0.4302540123462677
7434.39013671875,418.2619934082031,0.44057101011276245
7032.85009765625,407.25201416015625,0.428507000207901
7068.47998046875,410.5159912109375,0.4336380064487457
6951.7998046875,406.6579895019531,0.41408100724220276
6753.1201171875,380.2149963378906,0.38100600242614746
6305.7998046875,356.6130065917969,0.33194398880004883
6568.22998046875,365.5880126953125,0.3467710018157959
6184.7099609375,334.1759948730469,0.32042598724365234
6295.72998046875,322.11199951171875,0.3012619912624359
6322.68994140625,319.57000732421875,0.297870010137558
6297.56982421875,286.4949951171875,0.2774659991264343
6199.7099609375,278.9320068359375,0.27427199482917786
6308.52001953125,282.364013671875,0.2820050120353699
6334.72998046875,288.0459899902344,0.29243600368499756
6580.6298828125,315.72900390625,0.36667600274086
6423.759765625,295.81201171875,0.32710000872612
6506.06982421875,300.8340148925781,0.34397798776626587
6308.52978515625,274.31500244140625,0.31928300857543945
6488.759765625,281.9440002441406,0.3351770043373108
6376.7099609375,271.34100341796875,0.31980299949645996
6534.8798828125,277.10400390625,0.32770898938179016
6719.9599609375,282.9670104980469,0.3276059925556183
6763.18994140625,279.64599609375,0.32822999358177185
6707.259765625,275.1969909667969,0.3237760066986084
6884.64013671875,285.6029968261719,0.33690300583839417
7096.27978515625,296.4989929199219,0.35183700919151306
7047.16015625,289.31201171875,0.34480300545692444
6978.22998046875,284.1050109863281,0.33544400334358215
7037.580078125,283.0039978027344,0.3353320062160492
7193.25,295.34100341796875,0.34772101044654846
7272.72021484375,294.3710021972656,0.3425230085849762
7260.06005859375,289.2590026855469,0.3359610140323639
7361.66015625,285.7229919433594,0.3316519856452942
6792.830078125,232.33099365234375,0.28360098600387573
6529.169921875,230.21499633789062,0.30270999670028687
6467.06982421875,217.2030029296875,0.29143500328063965
6225.97998046875,197.9510040283203,0.2793329954147339
6300.85986328125,196.9239959716797,0.2786799967288971
6329.7001953125,197.07899475097656,0.2703210115432739
6321.2001953125,185.0659942626953,0.26370999217033386
6351.7998046875,183.33099365234375,0.27008700370788574
6517.31005859375,211.35400390625,0.280582994222641
6512.7099609375,211.74899291992188,0.2771590054035187
6543.2001953125,223.07400512695312,0.28200799226760864
6517.18017578125,220.58900451660156,0.2811659872531891
6281.2001953125,197.875,0.2722510099411011
6371.2998046875,209.97500610351562,0.3218599855899811
6398.5400390625,209.968994140625,0.3260529935359955
6519.669921875,224.59100341796875,0.4499180018901825
6734.9501953125,246.58399963378906,0.5614619851112366
6721.97998046875,240.47999572753906,0.5707979798316956
6710.6298828125,244.3300018310547,0.5706890225410461
6595.41015625,228.72999572753906,0.4947119951248169
6446.47021484375,218.5050048828125,0.5269410014152527
6495.0,215.8470001220703,0.5163080096244812
6676.75,228.49400329589844,0.5413810014724731
6644.1298828125,222.40199279785156,0.5391119718551636
6601.9599609375,231.63499450683594,0.57122802734375
6625.56005859375,232.84800720214844,0.5815719962120056
6589.6201171875,230.76800537109375,0.5764610171318054
6556.10009765625,227.18099975585938,0.5208370089530945
6502.58984375,220.48899841308594,0.5281620025634766
6576.68994140625,222.21800231933594,0.526606023311615
6622.47998046875,227.6009979248047,0.519025981426239
6588.31005859375,225.1199951171875,0.48808199167251587
6602.9501953125,226.11900329589844,0.4820390045642853
6652.22998046875,229.2550048828125,0.48975101113319397
6642.64013671875,227.98199462890625,0.4798569977283478
6585.52978515625,225.7689971923828,0.46238699555397034
6256.240234375,189.49899291992188,0.3831300139427185
6274.580078125,196.7270050048828,0.41911500692367554
6285.990234375,199.84100341796875,0.4188779890537262
6290.93017578125,195.71499633789062,0.40328601002693176
6596.5400390625,209.70399475097656,0.4473159909248352
6596.10986328125,210.1199951171875,0.47025299072265625
6544.43017578125,207.08299255371094,0.4681969881057739
6476.7099609375,203.3520050048828,0.45772498846054077
6465.41015625,203.7270050048828,0.45417800545692444
6489.18994140625,205.42999267578125,0.4591509997844696
6482.35009765625,205.14199829101562,0.45669400691986084
6487.16015625,204.04400634765625,0.4531089961528778
6475.740234375,204.33599853515625,0.46205800771713257
6495.83984375,203.8520050048828,0.45723700523376465
6476.2900390625,202.718994140625,0.45805200934410095
6474.75,203.32899475097656,0.45928800106048584
6480.3798828125,204.2100067138672,0.4563480019569397
6486.39013671875,205.36599731445312,0.4624060094356537
6332.6298828125,197.2469940185547,0.4415139853954315
6334.27001953125,197.55599975585938,0.4447590112686157
6317.60986328125,197.38099670410156,0.4483819901943207
6377.77978515625,198.8719940185547,0.45572200417518616
6388.43994140625,200.63499450683594,0.4586850106716156
6361.259765625,200.18600463867188,0.45566698908805847
6376.1298828125,207.48599243164062,0.4626910090446472
6419.66015625,209.09100341796875,0.4974119961261749
6461.009765625,218.45199584960938,0.5490800142288208
6530.14013671875,217.18299865722656,0.5357069969177246
6453.72021484375,212.2310028076172,0.4935080111026764
6385.6201171875,210.07400512695312,0.5006679892539978
6409.22021484375,212.5330047607422,0.5066980123519897
6411.27001953125,211.33999633789062,0.5059130191802979
6371.27001953125,210.41799926757812,0.5171650052070618
6359.490234375,206.8260040283203,0.5101119875907898
5738.35009765625,181.39700317382812,0.474371999502182
5648.02978515625,180.80599975585938,0.48170799016952515
5575.5498046875,175.177001953125,0.4716089963912964
5554.330078125,174.00100708007812,0.49165400862693787
5623.5400390625,177.06700134277344,0.5104730129241943
4871.490234375,149.1750030517578,0.47816601395606995
4451.8701171875,130.33900451660156,0.4347259998321533
4602.169921875,136.7010040283203,0.4476509988307953
4365.93994140625,126.70600128173828,0.42607998847961426
4347.10986328125,123.2959976196289,0.40742799639701843
3880.760009765625,113.49400329589844,0.3753359913825989
4009.969970703125,116.44999694824219,0.374550998210907
3779.1298828125,108.33499908447266,0.35545098781585693
3820.719970703125,110.01000213623047,0.36016300320625305
4257.419921875,122.43800354003906,0.3905569911003113
4278.8466796875,117.54264831542969,0.37956199049949646
4017.2685546875,113.17141723632812,0.36245501041412354
4214.671875,118.63555908203125,0.37290599942207336
4139.8779296875,116.38890075683594,0.36762699484825134
3894.130859375,108.92501831054688,0.34875398874282837
3956.893798828125,110.21418762207031,0.3522309958934784
3753.994873046875,102.47555541992188,0.3382419943809509
3521.101806640625,91.76105499267578,0.31093600392341614
3419.937255859375,93.29456329345703,0.30199700593948364
3476.11474609375,92.15963745117188,0.30726900696754456
3614.234375,95.14205932617188,0.3133699893951416
3502.656005859375,91.68565368652344,0.30376601219177246
3424.588134765625,88.94530487060547,0.30134499073028564
3486.9501953125,90.59329986572266,0.30732300877571106
3313.67724609375,86.53931427001953,0.300025999546051
3242.48486328125,84.30829620361328,0.2887899875640869
3236.76171875,84.44081115722656,0.28588300943374634
3252.839111328125,85.26210021972656,0.2879289984703064
3545.86474609375,95.13382720947266,0.328453004360199
3696.05908203125,101.11245727539062,0.35016199946403503
3745.95068359375,101.2685775756836,0.35195600986480713
4134.44140625,116.21687316894531,0.3781990110874176
3896.543701171875,109.49623107910156,0.35857000946998596
4014.1826171875,116.7594985961914,0.36230799555778503
3998.980224609375,130.7652587890625,0.37127000093460083
4078.59912109375,140.23800659179688,0.40679898858070374
3815.49072265625,129.84434509277344,0.3808720111846924
3857.297607421875,131.86563110351562,0.37869301438331604
3654.83349609375,116.57591247558594,0.3411619961261749
3923.918701171875,137.6470184326172,0.37685200572013855
3820.40869140625,138.01834106445312,0.367251992225647
3865.95263671875,139.8594512939453,0.369581013917923
3742.700439453125,133.36825561523438,0.3527059853076935
3843.52001953125,140.8194122314453,0.3647710084915161
3943.409423828125,155.0476837158203,0.37524300813674927
3836.7412109375,149.135009765625,0.36022400856018066
3857.717529296875,154.58193969726562,0.35674700140953064
3845.194580078125,155.6385955810547,0.3552750051021576
4076.632568359375,157.74620056152344,0.36839500069618225
4025.248291015625,151.69921875,0.36434701085090637
4030.847900390625,150.35963439941406,0.3653149902820587
4035.29638671875,150.80311584472656,0.3708899915218353
3678.924560546875,128.62518310546875,0.3326520025730133
3687.365478515625,127.54832458496094,0.33290401101112366
3661.301025390625,125.9665298461914,0.3287999927997589
3552.953125,116.8978042602539,0.31786298751831055
3706.05224609375,129.0687255859375,0.33376601338386536
3630.67529296875,122.03271484375,0.3271790146827698
3655.0068359375,123.54706573486328,0.3297010064125061
3678.56396484375,123.7419204711914,0.329353004693985
3657.83935546875,121.01026153564453,0.32427701354026794
3728.568359375,124.5190200805664,0.33100101351737976
3601.013671875,119.4748306274414,0.32117700576782227
3576.032470703125,117.15785217285156,0.32078999280929565
3604.5771484375,118.74755096435547,0.3194909989833832
3585.123046875,117.45260620117188,0.3164919912815094
3600.865478515625,117.36288452148438,0.31759798526763916
3599.765869140625,116.37834167480469,0.31716498732566833
3602.46044921875,116.48873901367188,0.31423500180244446
3583.9658203125,113.40528869628906,0.3094390034675598
3470.450439453125,106.58997344970703,0.2948629856109619
3448.116943359375,105.59821319580078,0.2895579934120178
3486.181640625,108.90753936767578,0.3204610049724579
3457.792724609375,107.0610122680664,0.3100360035896301
3487.9453125,107.60978698730469,0.3085170090198517
3521.060791015625,110.43025970458984,0.31091201305389404
3464.013427734375,107.49266815185547,0.30235201120376587
3459.154052734375,107.82160186767578,0.3001979887485504
3466.357421875,107.44351959228516,0.29923900961875916
3413.767822265625,104.9192886352539,0.29072698950767517
3399.4716796875,104.5353012084961,0.2916179895401001
3666.7802734375,119.26774597167969,0.3116829991340637
3671.20361328125,119.4308853149414,0.31128400564193726
3690.188232421875,124.80648803710938,0.30990898609161377
3648.4306640625,121.29839324951172,0.30274099111557007
3653.528564453125,122.5722885131836,0.30518999695777893
3632.070556640625,122.55360412597656,0.304284006357193
3616.880859375,121.39020538330078,0.3019089996814728
3620.810791015625,122.10038757324219,0.3017590045928955
3629.78759765625,123.26021575927734,0.30170300602912903
3673.836181640625,133.598876953125,0.30336999893188477
3915.71435546875,146.09837341308594,0.32156801223754883
3947.094482421875,145.34619140625,0.3237679898738861
3999.820556640625,149.55433654785156,0.3328799903392792
3954.1181640625,146.13084411621094,0.3212909996509552
4005.526611328125,149.0924530029297,0.3219040036201477
4142.52685546875,158.79542541503906,0.3326199948787689
3810.427490234375,135.8526611328125,0.3014430105686188
3882.6962890625,139.82286071777344,0.32850998640060425
3854.35791015625,138.0896759033203,0.31947699189186096
3851.04736328125,136.12596130371094,0.3131060004234314
3854.785400390625,136.74624633789062,0.3150779902935028
3859.583740234375,136.44361877441406,0.31731200218200684
3864.4150390625,134.2069549560547,0.3151260018348694
3847.17578125,132.24942016601562,0.3125540018081665
3761.55712890625,127.77412414550781,0.30513298511505127
3896.375,137.8223876953125,0.3165070116519928
3903.942626953125,138.7893524169922,0.31703099608421326
3911.484375,138.0345001220703,0.314765989780426
3901.131591796875,135.1270751953125,0.3100869953632355
3963.313720703125,137.96533203125,0.3138259947299957
3951.599853515625,136.75868225097656,0.3131070137023926
3905.227294921875,133.8340301513672,0.3110649883747101
3909.15625,134.44288635253906,0.3102009892463684
3906.71728515625,133.26307678222656,0.3140980005264282
3924.369140625,133.7115936279297,0.31295499205589294
3960.9111328125,137.69178771972656,0.31505200266838074
4048.725830078125,142.39817810058594,0.320468008518219
4025.22900390625,140.00054931640625,0.3176119923591614
4032.50732421875,139.37460327148438,0.317440003156662
4071.190185546875,140.51919555664062,0.3192810118198395
4087.476318359375,140.6863555908203,0.31960999965667725
4029.326904296875,136.6360626220703,0.312718003988266
4023.96826171875,137.1814422607422,0.31154099106788635
4035.826416015625,138.2398681640625,0.3123590052127838
4022.168212890625,136.98692321777344,0.3089919984340668
3963.070556640625,135.03102111816406,0.30405500531196594
3985.080810546875,135.46035766601562,0.3050599992275238
4087.066162109375,140.9881591796875,0.31246501207351685
4069.107177734375,139.41647338867188,0.3092460036277771
4098.37451171875,142.49742126464844,0.30792900919914246
4106.66015625,142.09268188476562,0.31063199043273926
4105.404296875,141.51409912109375,0.3092289865016937
4158.18310546875,141.830322265625,0.3127470016479492
4879.8779296875,163.9617462158203,0.3514989912509918
4973.02197265625,161.45880126953125,0.3422339856624603
4922.798828125,158.0525360107422,0.3325130045413971
5036.68115234375,165.5148468017578,0.36180299520492554
5059.8173828125,165.94720458984375,0.3544049859046936
5198.89697265625,174.53164672851562,0.3598560094833374
5289.77099609375,180.25881958007812,0.3582339882850647
5204.95849609375,176.1145782470703,0.34946200251579285
5324.5517578125,177.3374786376953,0.3547919988632202
5064.48779296875,165.4970245361328,0.3309839963912964
5089.5390625,164.736328125,0.3263460099697113
5096.58642578125,164.5133514404297,0.32603099942207336
5167.72216796875,167.83851623535156,0.32880899310112
5067.1083984375,161.5741729736328,0.3209129869937897
5235.5595703125,167.62344360351562,0.3272179961204529
5251.93798828125,166.9507598876953,0.33545300364494324
5298.3857421875,173.81402587890625,0.3370650112628937
5303.8125,173.70843505859375,0.33190199732780457
5337.88623046875,173.7512664794922,0.3284760117530823
5314.53125,170.04652404785156,0.3224489986896515
5399.365234375,171.87466430664062,0.32393398880958557
5572.3623046875,171.4477996826172,0.3212220072746277
5464.86669921875,165.8260955810547,0.3023180067539215
5210.515625,154.4593963623047,0.28938400745391846
5279.34814453125,156.3470916748047,0.29850199818611145
5268.291015625,158.4349365234375,0.2967410087585449
5285.13916015625,157.29507446289062,0.2974259853363037
5247.3525390625,155.20199584960938,0.2942889928817749
5350.7265625,162.16603088378906,0.30947598814964294
5402.697265625,160.81834411621094,0.3046959936618805
5505.28369140625,162.12278747558594,0.30323898792266846
5768.28955078125,167.95240783691406,0.3082219958305359
5831.16748046875,164.02658081054688,0.30455198884010315
5795.70849609375,163.45069885253906,0.3023419976234436
5746.80712890625,172.65321350097656,0.302388995885849
5829.50146484375,169.7986602783203,0.29968398809432983
5982.45751953125,170.9481658935547,0.3007209897041321
6174.52880859375,170.289306640625,0.2965089976787567
6378.84912109375,173.1427459716797,0.3003869950771332
7204.771484375,194.30433654785156,0.3245429992675781
6972.37158203125,187.3253173828125,0.31007400155067444
7814.9150390625,196.84628295898438,0.3254750072956085
7994.416015625,217.14857482910156,0.409061998128891
8205.16796875,247.15306091308594,0.4560050070285797
7884.9091796875,264.010009765625,0.4197070002555847
7343.8955078125,243.76458740234375,0.38619300723075867
7271.2080078125,234.59523010253906,0.37273600697517395
8197.689453125,261.2922058105469,0.41769999265670776
7978.30908203125,251.86441040039062,0.3980030119419098
7963.32763671875,255.21588134765625,0.39760300517082214
7680.06640625,244.69891357421875,0.3766370117664337
7881.8466796875,245.96566772460938,0.3812040090560913
7987.37158203125,249.4849853515625,0.38454100489616394
8052.5439453125,251.75987243652344,0.38703998923301697
8673.2158203125,267.06964111328125,0.40841299295425415
8805.7783203125,272.8626403808594,0.4341680109500885
8719.9619140625,271.7687072753906,0.4465489983558655
8659.4873046875,269.4556884765625,0.4437130093574524
8319.47265625,255.85894775390625,0.4223949909210205
8574.501953125,268.1135559082031,0.4385739862918854
8564.0166015625,265.3912658691406,0.43058300018310547
8742.9580078125,270.22552490234375,0.4447849988937378
8208.9951171875,252.60792541503906,0.4257639944553375
7707.77099609375,241.3387908935547,0.4006670117378235
7824.2314453125,247.05101013183594,0.4027320146560669
7822.0234375,249.47433471679688,0.4195399880409241
8043.951171875,250.93035888671875,0.42313000559806824
7954.1279296875,245.73809814453125,0.41241100430488586
7688.0771484375,233.08670043945312,0.388265997171402
8000.32958984375,247.52012634277344,0.4004270136356354
7927.71435546875,245.78182983398438,0.3942610025405884
8145.857421875,260.9032897949219,0.4017600119113922
8230.923828125,256.1687927246094,0.40088701248168945
8693.8330078125,264.08746337890625,0.40592101216316223
8838.375,269.0193176269531,0.4104189872741699
8994.48828125,269.22320556640625,0.42751601338386536
9320.3525390625,274.3511047363281,0.44808000326156616
9081.7626953125,265.0518493652344,0.42876100540161133
9273.521484375,269.4317932128906,0.4368169903755188
9527.16015625,271.69500732421875,0.42982301115989685
10144.556640625,294.9102783203125,0.44318801164627075
10701.69140625,309.38031005859375,0.47476398944854736
10855.37109375,307.8277893066406,0.4682910144329071
11011.1025390625,310.4246826171875,0.47008800506591797
11790.9169921875,318.1263122558594,0.4682289958000183
13016.2314453125,336.753173828125,0.4674510061740875
11182.806640625,294.26763916015625,0.40875399112701416
12407.33203125,311.2261047363281,0.42731499671936035
11959.37109375,320.05889892578125,0.4293780028820038
10817.1552734375,290.69598388671875,0.3964110016822815
10583.134765625,293.64111328125,0.4068619906902313
10801.677734375,291.596435546875,0.40020400285720825
11961.26953125,303.0999755859375,0.4085319936275482
11215.4375,284.5232238769531,0.38871899247169495
10978.4599609375,287.9975280761719,0.37896400690078735
11208.55078125,287.547119140625,0.3890550136566162
11450.8466796875,305.7005615234375,0.3970470130443573
12285.9580078125,313.25140380859375,0.40153300762176514
12573.8125,308.8810119628906,0.3941679894924164
12156.5126953125,290.0023193359375,0.36377501487731934
11358.662109375,268.70404052734375,0.33033499121665955
11815.986328125,276.2767028808594,0.34411799907684326
11392.37890625,269.45880126953125,0.3321790099143982
10256.05859375,227.57806396484375,0.3064259886741638
10895.08984375,229.7760009765625,0.315310001373291
9477.6416015625,199.1886749267578,0.2967259883880615
9693.802734375,211.48497009277344,0.3106130063533783
10666.482421875,226.566162109375,0.32317599654197693
10530.732421875,221.3334197998047,0.32060500979423523
10767.1396484375,229.1192169189453,0.33320900797843933
10599.10546875,225.63076782226562,0.3313089907169342
10343.1064453125,217.5600128173828,0.3221060037612915
9900.767578125,212.728515625,0.30992600321769714
9811.92578125,217.04637145996094,0.3159469962120056
9911.841796875,219.6179962158203,0.31481000781059265
9870.3037109375,219.62960815429688,0.323529988527298
9477.677734375,207.40830993652344,0.3105280101299286
